taxonID,scientificName,kingdom,phylum,class,order,family,nomenclaturalCode
gn_234,Anser rossii,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_235,Anser anser,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_236,Anser anser anser,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_237,Anser anser rubrirostris,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_238,Anser cygnoides,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_239,Anser albifrons,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_240,Anser albifrons flavirostris,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_241,Anser albifrons albifrons,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_242,Anser albifrons gambelli/sponsa,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_243,Anser albifrons gambelli,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_244,Anser albifrons sponsa,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_245,Anser albifrons elgasi,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_246,Anser erythropus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_247,Anser fabalis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_248,Anser fabalis fabalis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_249,Anser fabalis johanseni,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_250,Anser fabalis middendorffii,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_251,Anser serrirostris,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_252,Anser serrirostris rossicus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_253,Anser serrirostris serrirostris,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_254,Anser brachyrhynchus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_255,Branta bernicla,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_256,Branta bernicla bernicla,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_257,Branta bernicla hrota,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_258,Branta bernicla nigricans,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_259,Branta leucopsis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_260,Branta hutchinsii,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_261,Branta hutchinsii leucopareia,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_262,Branta hutchinsii hutchinsii,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_263,Branta hutchinsii minima,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_264,Branta hutchinsii taverneri,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_265,Branta canadensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_266,Branta canadensis moffitti/maxima,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_267,Branta canadensis moffitti,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_268,Branta canadensis maxima,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_269,Branta canadensis occidentalis/fulva,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_270,Branta canadensis occidentalis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_271,Branta canadensis fulva,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_272,Branta canadensis [canadensis Group],Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_273,Branta canadensis parvipes,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_274,Branta canadensis canadensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_275,Branta canadensis interior,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_276,Branta sandvicensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_277,Branta ruficollis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_278,Cereopsis novaehollandiae,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_279,Cereopsis novaehollandiae grisea,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_280,Cereopsis novaehollandiae novaehollandiae,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_281,Stictonetta naevosa,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_282,Cyanochen cyanoptera,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_283,Cygnus olor,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_284,Cygnus atratus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_285,Cygnus melancoryphus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_286,Cygnus buccinator,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_287,Cygnus columbianus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_288,Cygnus columbianus columbianus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_289,Cygnus columbianus bewickii,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_290,Cygnus cygnus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_291,Coscoroba coscoroba,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_292,Sarkidiornis melanotos,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_293,Sarkidiornis sylvicola,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_294,Pteronetta hartlaubii,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_295,Oressochen jubatus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_296,Oressochen melanopterus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_297,Chloephaga picta,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_298,Chloephaga picta picta,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_299,Chloephaga picta leucoptera,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_300,Chloephaga hybrida,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_301,Chloephaga hybrida hybrida,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_302,Chloephaga hybrida malvinarum,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_303,Chloephaga poliocephala,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_304,Chloephaga rubidiceps,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_305,Radjah radjah,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_306,Radjah radjah radjah,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_307,Radjah radjah rufitergum,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_308,Alopochen aegyptiaca,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_309,Alopochen mauritiana,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_310,Alopochen kervazoi,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_311,Tadorna ferruginea,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_312,Tadorna cana,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_313,Tadorna tadornoides,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_314,Tadorna variegata,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_315,Tadorna tadorna,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_316,Tadorna cristata,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_317,Plectropterus gambensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_318,Plectropterus gambensis gambensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_319,Plectropterus gambensis niger,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_320,Tachyeres patachonicus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_321,Tachyeres pteneres,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_322,Tachyeres brachypterus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_323,Tachyeres leucocephalus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_324,Lophonetta specularioides,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_325,Lophonetta specularioides alticola,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_326,Lophonetta specularioides specularioides,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_327,Speculanas specularis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_328,Cairina moschata,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_329,Nettapus pulchellus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_330,Nettapus coromandelianus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_331,Nettapus coromandelianus coromandelianus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_332,Nettapus coromandelianus albipennis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_333,Nettapus auritus,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_334,Callonetta leucophrys,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_335,Aix sponsa,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_336,Aix galericulata,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_337,Chenonetta jubata,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_338,Chenonetta finschi,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_339,Amazonetta brasiliensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_340,Amazonetta brasiliensis brasiliensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_341,Amazonetta brasiliensis ipecutiri,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_342,Hymenolaimus malacorhynchos,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_343,Merganetta armata,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_344,Merganetta armata colombiana,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_345,Merganetta armata leucogenis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_346,Merganetta armata turneri,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_347,Merganetta armata garleppi,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_348,Merganetta armata berlepschi,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_349,Merganetta armata armata,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_350,Salvadorina waigiuensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_351,Sibirionetta formosa,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_352,Spatula querquedula,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_353,Spatula hottentota,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_354,Spatula versicolor,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_355,Spatula versicolor versicolor,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_356,Spatula versicolor fretensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_357,Spatula puna,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_358,Spatula discors,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_359,Spatula cyanoptera,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_360,Spatula cyanoptera septentrionalium,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_361,Spatula cyanoptera tropica,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_362,Spatula cyanoptera borreroi,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_363,Spatula cyanoptera orinoma,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_364,Spatula cyanoptera cyanoptera,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_365,Spatula platalea,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_366,Spatula smithii,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_367,Spatula rhynchotis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_368,Spatula clypeata,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_369,Mareca strepera,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_370,Mareca strepera strepera,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_371,Mareca strepera couesi,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_372,Mareca falcata,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_373,Mareca penelope,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_374,Mareca americana,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_375,Mareca sibilatrix,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_376,Mareca marecula,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_377,Anas sparsa,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_378,Anas sparsa leucostigma,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_379,Anas sparsa sparsa,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_380,Anas undulata,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_381,Anas undulata undulata,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_382,Anas undulata ruppelli,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_383,Anas melleri,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_384,Anas superciliosa,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_385,Anas superciliosa superciliosa,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_386,Anas superciliosa pelewensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_387,Anas laysanensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_388,Anas wyvilliana,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_389,Anas luzonica,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_390,Anas poecilorhyncha,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_391,Anas poecilorhyncha poecilorhyncha,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_392,Anas poecilorhyncha haringtoni,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_393,Anas zonorhyncha,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_394,Anas platyrhynchos,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_395,Anas platyrhynchos platyrhynchos,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_396,Anas platyrhynchos conboschas,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_397,Anas diazi,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_398,Anas rubripes,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_399,Anas fulvigula,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_400,Anas fulvigula fulvigula,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_401,Anas fulvigula maculosa,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_402,Anas capensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_403,Anas bahamensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_404,Anas bahamensis bahamensis/rubrirostris,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_405,Anas bahamensis bahamensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_406,Anas bahamensis rubrirostris,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_407,Anas bahamensis galapagensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_408,Anas erythrorhyncha,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_409,Anas acuta,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_410,Anas eatoni,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_411,Anas eatoni eatoni,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_412,Anas eatoni drygalskii,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_413,Anas georgica,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_414,Anas georgica georgica,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_415,Anas georgica spinicauda/niceforoi,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_416,Anas georgica spinicauda,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_417,Anas georgica niceforoi,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_418,Anas crecca,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_419,Anas crecca crecca,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_420,Anas crecca carolinensis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_421,Anas andium,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_422,Anas andium altipetens,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_423,Anas andium andium,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_424,Anas flavirostris,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_425,Anas flavirostris flavirostris,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_426,Anas flavirostris oxyptera,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_427,Anas theodori,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_428,Anas albogularis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_429,Anas gibberifrons,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_430,Anas gracilis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_431,Anas gracilis gracilis,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
gn_432,Anas gracilis remissa,Animalia,Chordata,Aves,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",ICZN
